location,name,address,ispotable,available,created_at,photo,description,watersourcetype
"{""latitude"": 41.43472770317443, ""longitude"": 2.077257091375007}",FONT DE CAN BORRULL 08205-0090,"C-16, 08198 Sant Cugat del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN BORRULL del SANT CUGAT DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.42697790914287, ""longitude"": 2.08700076125113}",FONT DELS VELLS 08019-0700,"Camí De Can Balasch 1, 08017 Barcelona, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DELS VELLS del BARCELONA de la Barcelonès, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 42.24945052462562, ""longitude"": 2.163421983700133}","NEIDA - DEU CAMPDEVÀNOL (RESCLOSA GUARRO CASAS, SA) // MINA NEIDA, SL 17036-0012","Eix Pirinenc, 17536 Campdevànol, Girona, Spain",,,2024-05-11 16:26:21,,"NEIDA - DEU CAMPDEVÀNOL (RESCLOSA GUARRO CASAS, SA) // MINA NEIDA, SL del CAMPDEVÀNOL de la Ripollès, es Conques internes de Catalunya TER, EL , Conca alta de Freser i Ter",publico
"{""latitude"": 42.30876942885001, ""longitude"": 2.172481873822543}",FONT DE LA MARGARIDETA 17145-0051,"Passeig Margarideta 5, 17534 Ribes de Freser, Girona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA MARGARIDETA del RIBES DE FRESER de la Ripollès, es Conques internes de Catalunya TER, EL , Conca alta de Freser i Ter",publico
"{""latitude"": 41.71598353473915, ""longitude"": 2.100898464623079}",FONT DE LES FEBRES 08095-0018,"Lloc Masia Salvatges 31, 08183 Granera, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LES FEBRES del GRANERA de la Moianès, es Conques internes de Catalunya LLOBREGAT, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.73191301843828, ""longitude"": 2.082748250407823}",FONT DE L'OBI 08095-0033,"Carretera D'accés A Granera, 08183 Granera, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE L'OBI del GRANERA de la Moianès, es Conques internes de Catalunya LLOBREGAT, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.37944336540095, ""longitude"": 2.087987493721959}",FONT DE SANTA MARIA DE MONTSIÓ 08077-0011,"Carrer De L'església 82, 08950 Esplugues de Llobregat, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE SANTA MARIA DE MONTSIÓ del ESPLUGUES DE LLOBREGAT de la Baix Llobregat, es Conques internes de Catalunya PLA DE BARCELONA, RIERES DEL , Baix Besòs i Pla de Barcelona",publico
"{""latitude"": 41.94581775034855, ""longitude"": 2.090980564445697}",FONT DE L'HORTA (VILASENDRA) 08151-0027,"Camí De Vila-Roger, 08518 Oristà, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE L'HORTA (VILASENDRA) del ORISTÀ de la Lluçanès, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.3965861121124, ""longitude"": 2.095251643926876}",FONT DEL FERRO 08221-0029,"E115, 08960 Sant Just Desvern, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL FERRO del SANT JUST DESVERN de la Baix Llobregat, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 42.28951537634199, ""longitude"": 2.082646465241144}",FONT NEGRA 17134-0005,"17535, Planoles, Girona, Spain",,,2024-05-11 16:26:21,,"FONT NEGRA del PLANOLES de la Ripollès, es Conques internes de Catalunya TER, EL , Conca alta de Freser i Ter",publico
"{""latitude"": 41.61346808779973, ""longitude"": 2.078186024409663}",FONT DEL ARBRETS 08051-0165,"Carretera De Castellar, 08227 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL ARBRETS del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Prelitoral del VallèsPrelitoral Castellar de Vallès-La Garriga-Centelles",publico
"{""latitude"": 42.30316924489055, ""longitude"": 2.068204905039349}",FONT DEL MAIÀ 17201-0001,"Camí De Nevà Als Plans De La Muntanya De Nevà, 17536 Toses, Girona, Spain",,,2024-05-11 16:26:21,,"FONT DEL MAIÀ del TOSES de la Ripollès, es Conques internes de Catalunya TER, EL , Conca alta de Freser i Ter",publico
"{""latitude"": 41.61832383400957, ""longitude"": 2.102313891499016}",FONT DE LES CLIVELLES 08051-0161,"Camí De La Salut, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LES CLIVELLES del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Prelitoral del VallèsPrelitoral Castellar de Vallès-La Garriga-Centelles",publico
"{""latitude"": 41.62044813296109, ""longitude"": 2.102367253731674}",FONT DEL MARIÀ XIC 08051-0171,"Hipica Castellar, Castellar del Vallès, Barcelona 08211, Spain",,,2024-05-11 16:26:21,,"FONT DEL MARIÀ XIC del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Prelitoral del VallèsPrelitoral Castellar de Vallès-La Garriga-Centelles",publico
"{""latitude"": 41.39186385094192, ""longitude"": 2.081529192692845}",FONT DE CAN CORTÈS 08221-0032,"Can Biosca 9999, 08960 Sant Just Desvern, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN CORTÈS del SANT JUST DESVERN de la Baix Llobregat, es Conques internes de Catalunya LLOBREGAT, EL , Vall baixa i delta del Llobregat",publico
"{""latitude"": 41.39753064664247, ""longitude"": 2.098765049094904}",FONT FERRO 08221-0042,"E02, 08960 Sant Just Desvern, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT FERRO del SANT JUST DESVERN de la Baix Llobregat, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.82547521703316, ""longitude"": 2.099657122527552}",FONT DE PASSARELL 08138-0054,"Carretera De L'estany 99, 08180 Moià, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE PASSARELL del MOIÀ de la Moianès, es Conques internes de Catalunya LLOBREGAT, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.62912728772448, ""longitude"": 2.092373875238673}",FONT DE MONTJÜIC O MONTJUICH 08051-0182,"Camí De Can Cadafalc, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE MONTJÜIC O MONTJUICH del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Prelitoral del VallèsPrelitoral Castellar de Vallès-La Garriga-Centelles",publico
"{""latitude"": 41.6947286841216, ""longitude"": 2.098238302582603}",FONT DE LES MAIOLES 08087-0017,"Camí De Sobregrau, 08146 Gallifa, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LES MAIOLES del GALLIFA de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.41843723291232, ""longitude"": 2.102141438917354}",FONT DE SANTA BÀRBARA 08019-0675,"Carretera De L'església 91i, 08017 Barcelona, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE SANTA BÀRBARA del BARCELONA de la Barcelonès, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.39521526524157, ""longitude"": 2.091719035981892}",FONT BECA 08221-0031,"E08, 08960 Sant Just Desvern, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT BECA del SANT JUST DESVERN de la Baix Llobregat, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.40001450949576, ""longitude"": 2.099289396072324}",FONT DEL RECTOR 08221-0030,"Camí De Can Baró 9999, 08960 Sant Just Desvern, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL RECTOR del SANT JUST DESVERN de la Baix Llobregat, es Conques internes de Catalunya LLOBREGAT, EL , Vall baixa i delta del Llobregat",publico
"{""latitude"": 41.39045493572522, ""longitude"": 2.091848694357457}",FONT DEL XUP O FONT DE LA SENYORA 08077-0008,"Carrer De Pau Vergós, 08950 Esplugues de Llobregat, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL XUP O FONT DE LA SENYORA del ESPLUGUES DE LLOBREGAT de la Baix Llobregat, es Conques internes de Catalunya PLA DE BARCELONA, RIERES DEL , Baix Besòs i Pla de Barcelona",publico
"{""latitude"": 41.52098115003815, ""longitude"": 2.081784177596462}",FONT DE CAN VINYALS 08238-0056,"C-1413a, 08174 Sant Quirze del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN VINYALS del SANT QUIRZE DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Detrític neogen del Vallès",publico
"{""latitude"": 41.39803542484248, ""longitude"": 2.083519106289424}",FONT DE CAN VILÀ 08221-0027,"E09, 08960 Sant Just Desvern, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN VILÀ del SANT JUST DESVERN de la Baix Llobregat, es Conques internes de Catalunya LLOBREGAT, EL , Vall baixa i delta del Llobregat",publico
"{""latitude"": 41.5838425099835, ""longitude"": 2.096321848956698}",FONT CAN MORAGUES (TOSCA RURAL SL) 08187-0043,"Gr 97, 08208 Sabadell, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT CAN MORAGUES (TOSCA RURAL SL) del SABADELL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Detrític neogen del VallèsVentall al·luvial de Terrassa",publico
"{""latitude"": 41.57334584459527, ""longitude"": 2.097853567564091}",FONT DE SANT JAUME 08187-0199,"Camí De Jorqueres, 08208 Sabadell, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE SANT JAUME del SABADELL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Al·luvials del VallèsVentall al·luvial de TerrassaDetrític neogen del Vallès",publico
"{""latitude"": 41.59291548926051, ""longitude"": 2.097818688156323}",FONT DEL SENGLAR 08051-0178,"Carrer Del Solsonès 89, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL SENGLAR del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Detrític neogen del VallèsVentall al·luvial de Terrassa",publico
"{""latitude"": 41.43600541828943, ""longitude"": 2.100193953724583}",FONT DE CAN CASES 08205-0122,"C13, 08196 Sant Cugat del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN CASES del SANT CUGAT DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , nan",publico
"{""latitude"": 41.3903966766787, ""longitude"": 2.093484581144187}",FONT DE LA SENYORA 08077-0001,"Carrer De Pau Vergós 25, 08950 Esplugues de Llobregat, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA SENYORA del ESPLUGUES DE LLOBREGAT de la Baix Llobregat, es Conques internes de Catalunya PLA DE BARCELONA, RIERES DEL , nan",publico
"{""latitude"": 41.63220107539226, ""longitude"": 2.090166135337372}",FONT DEL LLORER 08051-0130,"Camí De Can Cadafalc, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL LLORER del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del MuntPrelitoral Castellar de Vallès-La Garriga-CentellesPrelitoral del Vallès",publico
"{""latitude"": 41.68044663743333, ""longitude"": 2.081569202321146}",FONT DE LA SERRA 08223-0072,"Carretera De Gallifa, 08212 Sant Llorenç Savall, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA SERRA del SANT LLORENÇ SAVALL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 42.26175500617721, ""longitude"": 2.073405397106607}",FONT DEL SASTRE 17080-0019,"Carretera De Montgrony, 17531 Gombrèn, Girona, Spain",,,2024-05-11 16:26:21,,"FONT DEL SASTRE del GOMBRÈN de la Ripollès, es Conques internes de Catalunya TER, EL , Conca alta de Freser i Ter",publico
"{""latitude"": 41.59232752692053, ""longitude"": 2.08383569914729}",FONT DEL ROURE 08051-0177,"Carrer De Les Filadores 18, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL ROURE del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Al·luvials del VallèsVentall al·luvial de TerrassaDetrític neogen del Vallès",publico
"{""latitude"": 41.43964701803679, ""longitude"": 2.086013913352256}",FONT DEL FUMET 2 08205-0182,"Avinguda Pere Planas 132, 08198 Sant Cugat del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL FUMET 2 del SANT CUGAT DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , nan",publico
"{""latitude"": 41.42117505439328, ""longitude"": 2.101738862418115}",FONT VELLA 08019-0669,"Camí Del Fondal, 08017 Barcelona, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT VELLA del BARCELONA de la Barcelonès, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.67375143299065, ""longitude"": 2.098254865050111}",FONT DE LA CODINA 08223-0085,"Gr 5, 08212 Sant Llorenç Savall, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA CODINA del SANT LLORENÇ SAVALL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.62199984082013, ""longitude"": 2.099000282807355}",FONT DEL COSIDOR 08051-0149,"Carrer Del Forn De Raig 37, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL COSIDOR del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Prelitoral del VallèsPrelitoral Castellar de Vallès-La Garriga-Centelles",publico
"{""latitude"": 42.27234379721419, ""longitude"": 2.089984883188068}",FONT DEL SERRAT (FONT 1) 17080-0002,"17531, Gombrèn, Girona, Spain",,,2024-05-11 16:26:21,,"FONT DEL SERRAT (FONT 1) del GOMBRÈN de la Ripollès, es Conques internes de Catalunya TER, EL , Conca alta de Freser i Ter",publico
"{""latitude"": 41.4280975607442, ""longitude"": 2.088481070814337}",FONT DE LES PLANES 08019-0699,"C-16, 08017 Barcelona, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LES PLANES del BARCELONA de la Barcelonès, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.60087441991283, ""longitude"": 2.076630105760024}",FONT DEL CASTELL 08051-0127,"Carrer De Can Carner, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL CASTELL del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Al·luvials del VallèsVentall al·luvial de TerrassaDetrític neogen del Vallès",publico
"{""latitude"": 41.40066568434109, ""longitude"": 2.09514840551705}",FONT DE LA SEAS 1 08221-0028,"Camí De Can Baró 9999, 08960 Sant Just Desvern, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA SEAS 1 del SANT JUST DESVERN de la Baix Llobregat, es Conques internes de Catalunya LLOBREGAT, EL , Vall baixa i delta del Llobregat",publico
"{""latitude"": 41.57186629338439, ""longitude"": 2.103307654465264}",FONT DE CAN CATALÀ O MINA DE LA PLANA 08187-0200,"Cm Can Casamada 33, 08208 Sabadell, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN CATALÀ O MINA DE LA PLANA del SABADELL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Al·luvials del VallèsVentall al·luvial de TerrassaDetrític neogen del Vallès",publico
"{""latitude"": 41.39992327995648, ""longitude"": 2.099372002841847}",FONT DEL RECTOR (ANTIGA) 08221-0034,"Camí De Can Baró 9999, 08960 Sant Just Desvern, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL RECTOR (ANTIGA) del SANT JUST DESVERN de la Baix Llobregat, es Conques internes de Catalunya LLOBREGAT, EL , Vall baixa i delta del Llobregat",publico
"{""latitude"": 41.77867007635255, ""longitude"": 2.07627031975882}",FONT DE LA TOSCA 08055-0020,"Camí De Moià A Marfà, 08183 Castellcir, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA TOSCA del CASTELLCIR de la Moianès, es Conques internes de Catalunya LLOBREGAT, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.68347984009655, ""longitude"": 2.101807704397969}",FONT DE L'HORT 08087-0022,"Gr 5, 08146 Gallifa, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE L'HORT del GALLIFA de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.68347984009655, ""longitude"": 2.101807704397969}",FONT DE L'HORT 08087-0022,"Gr 5, 08146 Gallifa, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE L'HORT del GALLIFA de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.61149993338991, ""longitude"": 2.078792174035242}",FONT DE CAN PÈLECS O CAN PÈLAGS O FONT LES GORGUES 08051-0044,"Carretera De Castellar, 08227 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN PÈLECS O CAN PÈLAGS O FONT LES GORGUES del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Prelitoral del VallèsPrelitoral Castellar de Vallès-La Garriga-Centelles",publico
"{""latitude"": 41.70622174898101, ""longitude"": 2.079285347094176}",FONT DE SALALLASSERA O SALALLACERA 08223-0051,"Disseminat Cal Salomó 30, 08183 Sant Llorenç Savall, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE SALALLASSERA O SALALLACERA del SANT LLORENÇ SAVALL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.455886517794, ""longitude"": 2.098337816352743}",FONT DE SANT VICENÇ DEL BOSC 08205-0104,"Camí De La Torre Negra 5, 08173 Sant Cugat del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE SANT VICENÇ DEL BOSC del SANT CUGAT DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , nan",publico
"{""latitude"": 41.63067919103912, ""longitude"": 2.095914100863043}",FONTS ALTES 08051-0152,"Camí Del Puig De La Creu, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONTS ALTES del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Prelitoral del VallèsPrelitoral Castellar de Vallès-La Garriga-Centelles",publico
"{""latitude"": 41.66496250109557, ""longitude"": 2.097356516716169}",FONT DELS HORTS DE COLLMONNER 08223-0081,"Camí De Caldes De Montbui, 08212 Sant Llorenç Savall, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DELS HORTS DE COLLMONNER del SANT LLORENÇ SAVALL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del MuntPrelitoral del Vallès",publico
"{""latitude"": 41.66496250109557, ""longitude"": 2.097356516716169}",FONT DELS HORTS DE COLLMONNER 08223-0081,"Camí De Caldes De Montbui, 08212 Sant Llorenç Savall, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DELS HORTS DE COLLMONNER del SANT LLORENÇ SAVALL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del MuntPrelitoral del Vallès",publico
"{""latitude"": 41.66496250109557, ""longitude"": 2.097356516716169}",FONT DELS HORTS DE COLLMONNER 08223-0081,"Camí De Caldes De Montbui, 08212 Sant Llorenç Savall, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DELS HORTS DE COLLMONNER del SANT LLORENÇ SAVALL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del MuntPrelitoral del Vallès",publico
"{""latitude"": 41.59141592967504, ""longitude"": 2.096918115032921}",FONT DEL FERRO 08051-0211,"Carrer Del Solsonès 91, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL FERRO del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Detrític neogen del VallèsVentall al·luvial de Terrassa",publico
"{""latitude"": 41.73193478621623, ""longitude"": 2.088880289551892}",FONT DEL CARNER 08095-0015,"08183, Granera, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL CARNER del GRANERA de la Moianès, es Conques internes de Catalunya LLOBREGAT, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.63540266463465, ""longitude"": 2.090338421589859}",FONT DE LA DREÇERA O FONT FALSA DE LA DRECERA 08051-0190,"Camí De Can Cadafalc, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA DREÇERA O FONT FALSA DE LA DRECERA del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del MuntPrelitoral Castellar de Vallès-La Garriga-CentellesPrelitoral del Vallès",publico
"{""latitude"": 41.61187471899422, ""longitude"": 2.080772312896702}",FONT DEL LLEDONER 08051-0129,"Carrer De Les Llagostes 1, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL LLEDONER del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Prelitoral del VallèsPrelitoral Castellar de Vallès-La Garriga-Centelles",publico
"{""latitude"": 41.5992074518003, ""longitude"": 2.103865223969264}",FONT DE CAN CASAMADA 08051-0155,"Camí De Togores, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN CASAMADA del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Detrític neogen del VallèsVentall al·luvial de Terrassa",publico
"{""latitude"": 41.67524904771236, ""longitude"": 2.103171574579197}",FONT DEL TORRENT DE CAN SALLENT 08223-0083,"Gr 5, 08212 Sant Llorenç Savall, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL TORRENT DE CAN SALLENT del SANT LLORENÇ SAVALL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 42.06218303975584, ""longitude"": 2.097928011275253}",FONT DEL CINGLE 08160-0032,"08589, Perafita, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL CINGLE del PERAFITA de la Lluçanès, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 42.28485124168456, ""longitude"": 2.088592128834916}",FONT DE LA COMA ERMADA (FONT 5) 17080-0006,"17531, Gombrèn, Girona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA COMA ERMADA (FONT 5) del GOMBRÈN de la Ripollès, es Conques internes de Catalunya TER, EL , Conca alta de Freser i Ter",publico
"{""latitude"": 41.83160909635397, ""longitude"": 2.09510326565302}",FONT D'ISABEL 08138-0065,"Carretera De L'estany, 08180 Moià, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT D'ISABEL del MOIÀ de la Moianès, es Conques internes de Catalunya LLOBREGAT, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.83164335656502, ""longitude"": 2.095141922401579}",FONT MONTSERRAT 08138-0024,"Carretera De L'estany, 08180 Moià, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT MONTSERRAT del MOIÀ de la Moianès, es Conques internes de Catalunya LLOBREGAT, EL , Moianès-Sant Llorenç del Munt",publico
"{""latitude"": 41.61936309531223, ""longitude"": 2.075138467990672}",FONT DEL PI 08051-0173,"Camí Del Ripoll, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL PI del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Prelitoral del VallèsPrelitoral Castellar de Vallès-La Garriga-Centelles",publico
"{""latitude"": 41.41419509730396, ""longitude"": 2.093459121050838}",FONT DEL MAS SAURÓ 08019-0718,"Camí De La Reineta 101, 08017 Barcelona, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL MAS SAURÓ del BARCELONA de la Barcelonès, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 42.27492071024787, ""longitude"": 2.074364724523109}",FONT DE LES PLETES (FONT 2) 17080-0003,"Carretera De Montgrony, 17531 Gombrèn, Girona, Spain",,,2024-05-11 16:26:21,,"FONT DE LES PLETES (FONT 2) del GOMBRÈN de la Ripollès, es Conques internes de Catalunya TER, EL , Conca alta de Freser i Ter",publico
"{""latitude"": 41.59041529123242, ""longitude"": 2.084286264413662}",FONT DEL ROLDONAR 08051-0209,"Carrer Del Montsià, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL ROLDONAR del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Detrític neogen del VallèsVentall al·luvial de Terrassa",publico
"{""latitude"": 41.63357653996919, ""longitude"": 2.090403718339544}",FONT DELS GOSSOS 08051-0140,"Camí De Can Cadafalc, 08211 Castellar del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DELS GOSSOS del CASTELLAR DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Moianès-Sant Llorenç del MuntPrelitoral Castellar de Vallès-La Garriga-CentellesPrelitoral del Vallès",publico
"{""latitude"": 41.54147555072228, ""longitude"": 2.09178673484616}",FONT DE CAN FEU 08187-0224,"Camp Municipal Arraona Merinals, Carrer Arraona, Sabadell, Barcelona 08205, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN FEU del SABADELL de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Detrític neogen del VallèsVentall al·luvial de Terrassa",publico
"{""latitude"": 41.39312960126019, ""longitude"": 2.09394899680099}",FONT DE LA MANDRA 08077-0002,"Font de la Mandra, Plaça de Mireia, Esplugues de Llobregat, Barcelona 08950, Spain",,,2024-05-11 16:26:21,,"FONT DE LA MANDRA del ESPLUGUES DE LLOBREGAT de la Baix Llobregat, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 42.15382457041758, ""longitude"": 2.073267471607432}",FONT DE L'AROLA 17096-0035,"Carretera De Ripoll, 08619 Les Llosses, Girona, Spain",,,2024-05-11 16:26:21,,"FONT DE L'AROLA del LLOSSES, LES de la Ripollès, es Conques internes de Catalunya  , nan",publico
"{""latitude"": 42.15382457041758, ""longitude"": 2.073267471607432}",FONT DE L'AROLA 17096-0035,"Carretera De Ripoll, 08619 Les Llosses, Girona, Spain",,,2024-05-11 16:26:21,,"FONT DE L'AROLA del LLOSSES, LES de la Ripollès, es Conques internes de Catalunya  , nan",publico
"{""latitude"": 41.45378299791916, ""longitude"": 2.077410668425653}",FONT D'EN SALADRIGUES 08205-0180,"Carrer De L'oceà Pacífic 28, 08198 Sant Cugat del Vallès, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT D'EN SALADRIGUES del SANT CUGAT DEL VALLÈS de la Vallès Occidental, es Conques internes de Catalunya BESÒS, EL , Detrític neogen del Vallès",publico
