location,name,address,ispotable,available,created_at,photo,description,watersourcetype
"{""latitude"": 41.431404, ""longitude"": 2.148077}",Jardins de Can Braso (Pare Marina) 07-208,"JARD CAN BRASO, SN",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.430956, ""longitude"": 2.148182}",Jardins de Can Braso 07-209,"C JUAN DE MENA, 5-7",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.426741, ""longitude"": 2.136099}",Jardins de Manuel J. Arnalot (casa groga) 07-210,"C NATZARET, 91",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.42943, ""longitude"": 2.157874}",  07-212,"C LISBOA, 32-30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.4193, ""longitude"": 2.171032}",Parc del Guinardó 07-214,"C GARRIGA I ROCA, 20",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437238, ""longitude"": 2.159004}",  07-215,"C PORRERA, 9",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.424969, ""longitude"": 2.176411}",Pg Maragall 07-216,"AV MARE DE DEU DE MONTSERRAT, 271",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.422874, ""longitude"": 2.15178}",Pl. Boyeros 07-218,"PL BOYEROS, 101",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.424322, ""longitude"": 2.154645}",Sigüenza 07-219,"C SIGÜENZA, 31-35",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.419447, ""longitude"": 2.163856}",  07-220,"C MARIA LAVERNIA, 26",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440728, ""longitude"": 2.153412}",Parc Xavier Montsalvatge (Cotxeres TMB d'Horta) 07-221,"CTRA HORTA A CERDANYOLA, 43",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440274, ""longitude"": 2.15319}",Parc Xavier Montsalvatge (Cotxeres TMB d'Horta) 07-222,"CAMI CAL NOTARI, 43",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.42647, ""longitude"": 2.150661}",Pl. Clota 07-224,"C CAPCIR, 1-3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.420491, ""longitude"": 2.167162}",Parc del Guinardó 07-225,"PARC GUINARDO, 74",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418232, ""longitude"": 2.166463}",Parc del Guinardó 07-226,"C BUDAPEST, 30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.419087, ""longitude"": 2.170456}",Grècia 07-227,"PARC GUINARDO, 21.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.420884, ""longitude"": 2.14}",C/ de Jericó 07-228,"RDA DE DALT, 266-262",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.425053, ""longitude"": 2.150209}",Parc dels Garrofers 07-229,"C JOSEP SANGENIS, 86",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432165, ""longitude"": 2.152432}",Jardins Rosa de Luxemburg 07-230,"JARD ROSA LUXEMBURG, 46-40",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.422922, ""longitude"": 2.155505}",Placeta interior 07-231,"C LUGO, 56",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.436994, ""longitude"": 2.156947}",Parc de la Unitat 07-232,"PARC UNITAT, 113.I-115.",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.436586, ""longitude"": 2.157557}",Parc de la Unitat 07-233,"PARC UNITAT, 105.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.428882, ""longitude"": 2.129022}",Pl. de la Font del Roure 07-234,"PL FONT DEL ROURE, 54",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.431692, ""longitude"": 2.126003}",  07-235,"CTRA SANT CUGAT, 351-357",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.412995, ""longitude"": 2.164829}",Parc de les Aigües 07-236,"C ABD EL-KADER, 7",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.413406, ""longitude"": 2.164846}",Parc de les Aigües 07-237,"PARC AIGÜES, 95",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.413212, ""longitude"": 2.16489}",Parc de les Aigües 07-238,"PARC AIGÜES, 68-66",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.413251, ""longitude"": 2.164611}",Parc de les Aigües 07-239,"PARC AIGÜES, 68-66",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.424484, ""longitude"": 2.141734}",Perea 07-240,"C PEREA, 6-2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.420226, ""longitude"": 2.180407}",Pl Maragall 07-241,"PTGE BERNAT FENOLLAR, 10-11",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.419221, ""longitude"": 2.151343}",  07-242,"C TIRSO, 44",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.417876, ""longitude"": 2.176123}",C/ Escornalbou nº45-43 07-243,"C FLORS DE MAIG, 15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433116, ""longitude"": 2.143382}",  07-244,"C LIRICA, 6-2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.423496, ""longitude"": 2.145681}",Pl. Isop 07-245,"PL ISOP, 7",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433346, ""longitude"": 2.153363}",Parc de les Rieres d'Horta 07-246,"AV ESTATUT DE CATALUNYA, 50-38",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432332, ""longitude"": 2.153958}",Parc de les Rieres d'Horta 07-247,"AV ESTATUT DE CATALUNYA, 24",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43131, ""longitude"": 2.154969}",Parc de les Rieres d'Horta 07-248,"AV ESTATUT DE CATALUNYA, 8-6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.430741, ""longitude"": 2.155546}",Parc de les Rieres d'Horta 07-249,"PORTO, 44-46",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.425319, ""longitude"": 2.156061}",Pl. Pastrana 07-250,"PL PASTRANA, 1-5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.425239, ""longitude"": 2.15596}",Pl. Pastrana 07-251,"PL PASTRANA, 1-5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.424844, ""longitude"": 2.153712}",Bernat Bransi 07-252,"C MORATIN, 28.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.416958, ""longitude"": 2.164407}",  07-253,"TENERIFE, 30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.425389, ""longitude"": 2.138339}",  07-254,"C/  LLEDONER, 14",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.422685, ""longitude"": 2.145076}",  07-255,"Pl. C/ D'HERTA FRANKEL, s/n",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.421816, ""longitude"": 2.165298}",Font d'en Fargues 07-256,"Font d'en Fargues, 77",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.431845, ""longitude"": 2.173807}",Ptge. Pi i Molist / Escultor Ordoñez 08-002,"PTGE DOCTOR PI I MOLIST, 10-6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.434113, ""longitude"": 2.175796}",  08-005,"PL SOLLER, 55-67",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43415, ""longitude"": 2.176293}",Pl. Sóller 08-006,"PL SOLLER, 46-42",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.435411, ""longitude"": 2.173506}",Alcudia 08-012,"C FELANITX, 9",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432002, ""longitude"": 2.169149}",Cadí 08-013,"PG PEIRA, 43-45",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.434745, ""longitude"": 2.167683}",Rocabruna 08-014,"C RIELLS, 24.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.435013, ""longitude"": 2.166271}",Espinagua 08-015,"C DARNIUS, 9",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432366, ""longitude"": 2.165252}",Parc Turó de la Peira 08-016,"PARC TURÓ DE LA PEIRA, 62.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432824, ""longitude"": 2.165642}",Parc Turó de la Peira 08-017,"PARC TURÓ DE LA PEIRA, 62.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43943, ""longitude"": 2.182159}",Pg. Valldaura 08-018,"PG VALLDAURA, 292-276",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.438698, ""longitude"": 2.179135}",Pta. Avis 08-020,"C ESCULTOR ORDOÑEZ, 170",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441852, ""longitude"": 2.179674}",Pl. Àngel Pestaña 08-022,"C SANTA ENGRACIA, 107-111",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440551, ""longitude"": 2.182829}",Argullos 08-023,"C ARGULLOS, 101",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441337, ""longitude"": 2.184357}",Baltasar Gracian 08-024,"AV RIO DE JANEIRO, 110",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440231, ""longitude"": 2.18303}",Baltasar Gracian 08-025,"AV RIO DE JANEIRO, 101",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.444091, ""longitude"": 2.186104}",Av. Meridiana 08-027,"C FLOR DE NEU, 7-5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.446012, ""longitude"": 2.185267}",entre Palamos i Av. Meridiana 08-028,"C VESUVI, 24-32",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442036, ""longitude"": 2.181233}",C/ Nou Pins 08-031,"C NOU PINS, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.443819, ""longitude"": 2.182609}",Pablo Iglesias 08-033,"PL NOU PINS, 50",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.454393, ""longitude"": 2.181969}",  08-035,"C LLERONA, 10",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.458891, ""longitude"": 2.182359}",  08-037,"C MARTORELLES, 7",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.456399, ""longitude"": 2.180549}",  08-040,"C LLERONA, 95",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.455677, ""longitude"": 2.181824}",  08-041,"C LLERONA, 63",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.455007, ""longitude"": 2.183132}",  08-042,"C BALENYA, 21",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.457543, ""longitude"": 2.183921}",  08-043,"C MARTORELLES, 41",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.453566, ""longitude"": 2.174796}",Bellprat 08-044,"AV ESCOLAPI CANCER, 184",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.454411, ""longitude"": 2.176044}",Castellfollit 08-045,"AV ESCOLAPI CANCER, 133",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.45618, ""longitude"": 2.174631}",Sant Quirze Safaja 08-046,"C SANT FELIU DE CODINES, 101",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.455206, ""longitude"": 2.173829}",Sant Feliu de Codines 08-047,"C SANT FELIU DE CODINES, 48.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.454419, ""longitude"": 2.17436}",  08-048,"C PRATS DE REI, 50",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.457329, ""longitude"": 2.175996}",  08-050,"C SANT FELIU DE CODINES, 71",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.45816, ""longitude"": 2.178267}",  08-051,"C SANT FELIU DE CODINES, 41",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.462526, ""longitude"": 2.175467}",Jardins 08-052,"PLTA PEDRAFORCA, 110-42",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.461431, ""longitude"": 2.178768}",Vallcivera 08-053,"PL ROJA DE LA CIUTAT MERIDIANA, 11-17",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.462175, ""longitude"": 2.18297}",  08-054,"AV ALZINAR, 24",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.46572, ""longitude"": 2.180396}",  08-057,"AV PUIG DE JORBA, 14-1.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.465233, ""longitude"": 2.181433}",  08-058,"PG PINEDA, 12.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.466771, ""longitude"": 2.180968}",  08-060,"AV PUIG DE JORBA, 39-43",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.465476, ""longitude"": 2.18322}",  08-061,"PG PINEDA, 57",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.466183, ""longitude"": 2.185808}",  08-062,"C ORISTA, 61",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.466802, ""longitude"": 2.184746}",  08-063,"PG PINEDA, 177.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.453114, ""longitude"": 2.172621}",Sant Feliu de Codines 08-065,"C SANT FELIU DE CODINES, 174",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.455054, ""longitude"": 2.181029}",  08-069,"C LLERONA, 127",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.450085, ""longitude"": 2.177709}",entrada camp de futbol (Pl Salvador Puig Antich) 08-072,"PL SALVADOR PUIG ANTICH, 128-126",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449146, ""longitude"": 2.175076}",Cantera 08-073,"C CANTERA, 23-25",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.44842, ""longitude"": 2.173516}",Pla de Fornell 08-074,"C RODRIGO CARO, 29",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448474, ""longitude"": 2.173108}",Ojeda 08-075,"C LLOBERA, 15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.447843, ""longitude"": 2.174925}",Pla de Fornells 08-076,"C MINA DE LA CIUTAT, 49-53",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.445457, ""longitude"": 2.173851}",Almansa 08-077,"C SIMANCAS, 64-60",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.443754, ""longitude"": 2.173129}",Almagro 08-078,"VIA FAVENCIA, 218-212",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.443344, ""longitude"": 2.169976}",Rda. Guineueta Vella 08-080,"RDA GUINEUETA VELLA, 74",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439589, ""longitude"": 2.166332}",Pg. Valldaura 08-081,"C GUINEUETA, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432441, ""longitude"": 2.167707}",Turó de la Peira 08-082,"C BERET, 56",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432886, ""longitude"": 2.164201}",Turó de la Peira 08-084,"PARC TURÓ DE LA PEIRA, 55",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433006, ""longitude"": 2.163604}",Turó de la Peira 08-085,"PARC TURÓ DE LA PEIRA, 57",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433001, ""longitude"": 2.16744}",Turó de la Peira 08-086,"PARC TURÓ DE LA PEIRA, 7-9",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433365, ""longitude"": 2.166555}",Turó de la Peira 08-087,"PARC TURÓ DE LA PEIRA, 6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433901, ""longitude"": 2.166188}",Turó de la Peira 08-089,"PARC TURÓ DE LA PEIRA, 26",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433424, ""longitude"": 2.164199}",Turó de la Peira 08-090,"PARC TURÓ DE LA PEIRA, 62.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433551, ""longitude"": 2.165062}",Turó de la Peira 08-091,"PARC TURÓ DE LA PEIRA, 9.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43321, ""longitude"": 2.167573}",Turó de la Peira 08-092,"PARC TURÓ DE LA PEIRA, 6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.434784, ""longitude"": 2.169206}",Pl. Josep M Jaen 08-093,"PLTA JOSEP MARIA JAEN, 4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433215, ""longitude"": 2.171396}",Pl d'Olof Palme 08-094,"PL OLOF PALME, 27-29",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43915, ""longitude"": 2.170445}",C/ de la Gasela 08-095,"C ISARD, 1-3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441437, ""longitude"": 2.168015}",  08-096,"VIA FAVENCIA, 94-90",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440791, ""longitude"": 2.163218}",Pl Karl Marx 08-097,"VIA FAVENCIA, 1-3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441569, ""longitude"": 2.173926}",Joan Riera 08-098,"C FONT D'EN CANYELLES, 114",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440514, ""longitude"": 2.177303}",Japo 08-100,"C BORRAS, 1-3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.4469, ""longitude"": 2.182466}",Via Favència 08-101,"VIA FAVENCIA, 289-291",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442555, ""longitude"": 2.185199}",Tissó / Meridiana 08-103,"C TISSO, 129",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.446561, ""longitude"": 2.172672}",de les Torres 08-105,"C ALCANTARA, 37-43",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433153, ""longitude"": 2.174761}",Maladeta 08-109,"C ESCULTOR ORDOÑEZ, 38-36",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.429476, ""longitude"": 2.168426}",Espiell 08-113,"C ESPIELL, 54",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.435297, ""longitude"": 2.172276}",Pl. Madres Plaza de Mayo 08-126,"PL MADRES DE LA PLAZA DE MAYO, 122",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.447974, ""longitude"": 2.186826}",de Llossa 08-127,"C S'AGARO, 5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.451673, ""longitude"": 2.187789}",  08-128,"C S'AGARO, 53",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.453982, ""longitude"": 2.174457}",  08-129,"C SANT FELIU DE CODINES, 138",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.452361, ""longitude"": 2.172154}",  08-130,"C LLIÇA, 10",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43892, ""longitude"": 2.174531}",Jardins de la Segona República 08-131,"PARC GUINEUETA, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440668, ""longitude"": 2.175592}",C/ Font de Canyelles 08-132,"PLTA CHARLOT, 25",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442498, ""longitude"": 2.177991}",al centre 08-133,"VIA JULIA, 113-117",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.445408, ""longitude"": 2.179292}",al centre 08-134,"VIA JULIA, 207-209",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.44638, ""longitude"": 2.183417}",Pablo Iglesias 08-135,"VIA FAVENCIA, 402-400",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.44649, ""longitude"": 2.184525}",Palamos 08-136,"VIA FAVENCIA, 430-424",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.443844, ""longitude"": 2.178741}",passeig central (metro) 08-137,"C MAS DURAN, 132",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432941, ""longitude"": 2.164989}",Parc Turó de la Peira 08-140,"PARC TURÓ DE LA PEIRA, 62.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.435433, ""longitude"": 2.164938}",Cabanelles 08-141,"C ESPINAUGA, 5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442128, ""longitude"": 2.185284}",Tisso 08-142,"AV RIO DE JANEIRO, 499",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441083, ""longitude"": 2.183448}",Joaquim Valls 08-143,"AV RIO DE JANEIRO, 103-105",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441839, ""longitude"": 2.178975}",Molí 08-144,"C CONFLENT, 4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.445511, ""longitude"": 2.186561}",Vesuvi 08-145,"C VESUVI, 563-565",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.443407, ""longitude"": 2.186003}",Rio de Janeiro 08-146,"PL CAN DRAGO, 507-515",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.445896, ""longitude"": 2.183096}",  08-148,"C PABLO IGLESIAS, 109-111",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.444045, ""longitude"": 2.169383}",Antonio Machado 08-149,"C ANTONIO MACHADO, 24",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.446768, ""longitude"": 2.176683}",Placeta 08-151,"C PLA DE FORNELLS, 24-22",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.44609, ""longitude"": 2.17903}",Pl. Joaquim Serra (Mercat N. Sra. Montserrat) 08-152,"RDA DE DALT, 251-257",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.453242, ""longitude"": 2.174029}",Sant Feliu de Codines 08-153,"AV ESCOLAPI CANCER, 165",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.460488, ""longitude"": 2.173644}",  08-154,"AV RASOS DE PEGUERA, 97-103",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.457868, ""longitude"": 2.179403}",Pl Eucaliptus 08-156,"AV ESCOLAPI CANCER, 22",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.456928, ""longitude"": 2.180484}",  08-157,"C VACARISSES, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.453965, ""longitude"": 2.171873}",  08-159,"C CASTELLVI, 36",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.447646, ""longitude"": 2.181179}",  08-161,"C FANALS, 12",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433259, ""longitude"": 2.173601}",Andratx 08-162,"C ANDRATX, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441803, ""longitude"": 2.164745}",Federico Garcia Lorca 08-164,"C FEDERICO GARCIA LORCA, 1-5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442728, ""longitude"": 2.180762}",Pl Santa Engracia 08-165,"PL SANTA ENGRACIA, 5-11",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449764, ""longitude"": 2.176246}",Torre Baró 08-166,"C LLOBERA, 109",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432024, ""longitude"": 2.167468}",Teide 08-167,"PARC TURÓ DE LA PEIRA, 52",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.42593, ""longitude"": 2.175597}",Pg Maragall 08-168,"C VILA-RODONA, 198-194",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448412, ""longitude"": 2.183257}",Chafarinas 08-186,"C LA FOSCA, 20-16",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.447831, ""longitude"": 2.182291}",Empúries 08-187,"C VALL D'ARO, 9",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432239, ""longitude"": 2.182335}",camp futbol Almanzora 08-188,"PARC ESPORTIU DE CAN DRAGÓ, 416-412",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440987, ""longitude"": 2.166476}","¿Rbla Caçador, 2-4? 08-190","VIA FAVENCIA, 94-90",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.461076, ""longitude"": 2.172939}",  08-191,"C AGUDES, 124-118",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441756, ""longitude"": 2.168841}",Gasela 08-193,"VIA FAVENCIA, 67-69",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442432, ""longitude"": 2.166462}",Parc de Josep Maria Serra Martí 08-194,"PARC JOSEP MARIA SERRA MARTI, 94-90",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442255, ""longitude"": 2.165769}",Parc de Josep Maria Serra Martí 08-195,"PARC JOSEP MARIA SERRA MARTI, 17",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442472, ""longitude"": 2.165958}",Parc de Josep Maria Serra Martí 08-196,"PARC JOSEP MARIA SERRA MARTI, 25",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.44261, ""longitude"": 2.164885}",Parc de Josep Maria Serra Martí 08-198,"C FEDERICO GARCIA LORCA, 14",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.438604, ""longitude"": 2.16729}",interior 08-201,"PG FABRA I PUIG, 166",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.463692, ""longitude"": 2.182953}",Passeig de la Pineda 08-202,"TORR TAPIOLES, 24-18",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.429142, ""longitude"": 2.171643}",Sant Ferran / Amilcar 08-209,"PL SANTA EULALIA, 12-11",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.436087, ""longitude"": 2.173401}",Escultor Ordoñez 08-210,"C VALLDEMOSSA, 57",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.431741, ""longitude"": 2.177545}",  08-213,"C ARNAU D'OMS, 70",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.428148, ""longitude"": 2.177114}",Arnau d'Oms 08-215,"C ARNAU D'OMS, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439499, ""longitude"": 2.174044}",Parc de la Guineueta 08-216,"PARC GUINEUETA, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440459, ""longitude"": 2.172463}",Parc de la Guineueta 08-217,"C CASTOR, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441291, ""longitude"": 2.17212}",Parc de la Guineueta 08-218,"C ARTESANIA, 35-39",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448058, ""longitude"": 2.178173}",Retirada de la font per posar-la al costat de ornamental 08-219,"C NOU BARRIS, 19-21",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.446948, ""longitude"": 2.179904}",Pl Joaquim Serra (Ronda de Dalt) 08-220,"C LES TORRES, 1",,,2024-05-11 19:54:35,,Font de beure,
